radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,dbz,eta,dens,DBZH,n,n_dbz,n_all,n_dbz_all,lat,lon,day,sunrise,sunset
KBGM,2016-09-01T00:18:00Z,2200,5.84,-3.77,-1.39,6.95,122.8,1.77,FALSE,-18.56,0.3,0,-13.51,270,3081,2129,6458,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,2400,5.11,-3.87,-3.34,6.41,127.1,1.79,FALSE,-19.52,0.2,0,-16.01,233,3931,1056,6094,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-22.31,0.1,0.009090909090909092,-20.49,97,3460,227,4307,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.32,0.1,0.009090909090909092,-24.98,17,2392,21,2516,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-27.98,0,0,-27.98,5,2519,5,2519,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-28.64,0,0,-28.64,3,1078,3,1078,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:18:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,400,3.54,3.23,-8.09,4.79,47.6,2.49,FALSE,1.42,30,2.727272727272727,1.97,3341,3950,24951,27220,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,600,5.11,2.89,14.04,5.87,60.5,2.72,FALSE,1.16,28.2,2.5636363636363635,0.83,32922,38143,86670,100877,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,800,5.9,0.19,20.2,5.9,88.2,2.5,FALSE,-1.42,15.6,1.4181818181818182,-3.59,11490,13625,49108,62180,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,1000,5.32,-5.12,34.93,7.38,133.9,2.38,FALSE,-4.85,7.1,0.6454545454545454,-6.92,528,760,28770,37344,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,1200,NaN,NaN,NaN,NaN,NaN,2.07,TRUE,-13.72,0.9,0.08181818181818182,-7.47,274,767,20087,25498,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,1400,4.92,-5.6,-10.41,7.45,138.7,1.83,FALSE,-12.38,1.2,0,-8.66,1018,3010,14612,20290,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,1600,NaN,NaN,NaN,NaN,NaN,1.64,TRUE,-14.9,0.7,0,-9.54,647,2813,9651,14655,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,1800,5.09,-5.01,-9.82,7.14,134.6,1.69,FALSE,-16.06,0.5,0,-9.96,549,2996,6982,11459,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,2000,5.18,-4.4,-9.42,6.8,130.3,1.65,FALSE,-16.93,0.4,0,-10.55,492,3327,5101,9682,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,2200,6.22,-3.94,-4.47,7.36,122.3,1.71,FALSE,-15.96,0.5,0,-11.66,411,2723,2964,6455,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,2400,6.15,-3.59,-0.15,7.12,120.3,1.81,FALSE,-17.09,0.4,0,-13.29,331,3134,2024,6099,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,2600,NaN,NaN,NaN,NaN,NaN,1.66,TRUE,-19.01,0.3,0,-16.26,197,2587,685,4306,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-23.19,0.1,0.009090909090909092,-21.83,41,1788,91,2515,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.31,0.1,0.009090909090909092,-26.56,23,2261,23,2510,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-27.58,0,0,-27.57,3,1045,3,1079,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:22:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,400,3.16,4.18,-4.15,5.24,37.1,2.45,FALSE,3.63,49.9,4.536363636363636,3.39,6643,7026,25520,27238,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,600,5.2,2.93,-2.93,5.97,60.6,2.7,FALSE,2.38,37.4,3.4,1.81,47385,52738,90532,100255,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,800,5.97,-0.29,-5.85,5.98,92.8,2.63,FALSE,-0.21,20.6,1.8727272727272728,-2.28,16012,18635,52500,61653,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,1000,4.63,-3.89,5.12,6.05,130,2.51,FALSE,-2.47,12.2,1.1090909090909091,-5.61,2392,2939,30733,37189,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,1200,3.58,-7.1,5.51,7.95,153.2,2.07,FALSE,-7.15,4.2,0.38181818181818183,-6.86,839,1152,21082,25434,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,1400,5.54,-6.29,-2.22,8.39,138.6,1.9,FALSE,-10.68,1.8,0,-7.75,1403,2385,15422,20208,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,1600,5.93,-5.21,-7.72,7.89,131.3,1.71,FALSE,-13.1,1.1,0,-8.75,882,2392,10346,14640,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,1800,NaN,NaN,NaN,NaN,NaN,1.67,TRUE,-14.04,0.9,0,-9.04,647,2208,7643,11437,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,2000,NaN,NaN,NaN,NaN,NaN,1.73,TRUE,-15.55,0.6,0,-9.38,437,2525,5804,9675,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,2200,NaN,NaN,NaN,NaN,NaN,1.76,TRUE,-17.02,0.4,0,-10.64,258,2110,3404,6452,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,2400,5.68,-4.07,-1.11,6.99,125.6,1.81,FALSE,-16.23,0.5,0,-11.8,395,2932,2440,6099,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,2600,5.66,-2.8,5.11,6.32,116.3,1.79,FALSE,-18.38,0.3,0,-14.92,201,2560,930,4305,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-22.59,0.1,0.009090909090909092,-19.57,40,1574,164,2515,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.09,0.1,0.009090909090909092,-23.82,11,2088,28,2518,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.9,0,0,-26.55,1,1039,1,1074,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:26:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,400,4.24,3.86,-28.32,5.73,47.7,2.37,FALSE,4.34,58.7,5.336363636363637,4.2,11996,12728,26115,27422,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,600,5.48,2.77,-6.66,6.15,63.2,2.68,FALSE,3.59,49.5,4.5,3.02,63994,69511,93082,100187,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,800,6.07,0.02,-2.66,6.07,89.8,2.69,FALSE,0.45,24,2.1818181818181817,-1.11,24118,27168,55013,61348,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,1000,4.81,-3.37,18.97,5.87,125.1,2.62,FALSE,-1.13,16.7,1.518181818181818,-3.79,3446,3841,32400,36917,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,1200,4.12,-6.33,-2.59,7.55,147,2.17,FALSE,-4.65,7.4,0.6727272727272727,-5.18,740,835,21955,25238,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,1400,5.48,-6.16,-3.26,8.25,138.3,1.99,FALSE,-8.73,2.9,0,-6.91,1176,1679,16055,20153,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,1600,6.13,-5.46,-0.75,8.21,131.7,1.77,FALSE,-10.71,1.8,0,-8.29,1182,2211,10657,14628,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,1800,5.27,-5.35,-3.27,7.51,135.5,1.78,FALSE,-11.66,1.5,0,-8.42,867,1971,8038,11405,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,2000,5.56,-5.03,-3.9,7.49,132.1,1.68,FALSE,-13.3,1,0,-9.02,919,2931,6076,9655,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,2200,6.29,-4.66,-0.51,7.83,126.5,1.73,FALSE,-13.31,1,0,-10.11,499,2249,3551,6448,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,2400,6.33,-3.97,3.87,7.47,122.1,1.67,FALSE,-14.51,0.8,0,-11.32,481,2997,2536,6090,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,2600,5.86,-3.51,5.02,6.83,120.9,1.7,FALSE,-17.76,0.4,0,-14.01,189,2515,1016,4307,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-22.18,0.1,0.009090909090909092,-19.13,54,1639,231,2509,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.98,0.1,0.009090909090909092,-24.67,8,2151,25,2517,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-29.41,0,0,-29.5,5,1054,5,1076,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:30:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,400,4.32,4.07,0.32,5.94,46.7,2.27,FALSE,5.18,71.3,6.4818181818181815,5.34,12017,12516,26126,27365,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,600,5.69,3.27,7.59,6.56,60.1,2.58,FALSE,3.86,52.5,4.7727272727272725,3.52,71509,76768,94273,100442,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,800,6.31,0.31,3.28,6.32,87.2,2.69,FALSE,1.27,29,2.6363636363636362,-0.19,28165,30679,56080,60971,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,1000,4.91,-2.31,30.64,5.43,115.2,2.66,FALSE,0.22,22.7,2.0636363636363635,-2.86,4021,4418,33532,36568,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,1200,4.19,-7.11,3.45,8.25,149.5,2.27,FALSE,-4.38,7.9,0.7181818181818183,-3.98,941,1002,22652,25142,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,1400,5.5,-6.57,-0.26,8.56,140.1,2.04,FALSE,-6.78,4.5,0.4090909090909091,-6.11,2009,2512,16726,20113,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,1600,5.91,-5.56,0.38,8.11,133.2,1.78,FALSE,-10.48,1.9,0,-8.02,1134,2445,11011,14590,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,1800,5.94,-5.38,0.18,8.01,132.2,1.8,FALSE,-12.23,1.3,0,-8.44,550,1791,8258,11434,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,2000,6.65,-5.09,-1.1,8.37,127.4,1.75,FALSE,-14.01,0.9,0,-9.07,416,1848,6189,9673,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,2200,7.07,-5.04,1.83,8.68,125.5,1.69,FALSE,-14.08,0.8,0,-10.19,308,1646,3625,6457,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,2400,6.42,-3.94,3.87,7.53,121.6,1.69,FALSE,-14.82,0.7,0,-11.36,337,2300,2553,6095,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,2600,6.55,-3.71,7.76,7.53,119.5,1.64,FALSE,-16.05,0.5,0,-13.77,308,2361,1114,4307,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-21.01,0.2,0.018181818181818184,-18.22,87,1724,289,2513,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.17,0.1,0.009090909090909092,-22.49,28,2178,65,2512,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.02,0.1,0.009090909090909092,-24.16,5,976,7,1080,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T00:34:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
